Date,Cases,Incidence
2007-09-17,,1.40E-06
2007-09-18,,0.00000125
2007-09-19,,1.03E-06
2007-09-20,,1.40E-06
2007-09-21,,1.10E-06
2007-09-22,,3.68E-07
2007-09-23,,7.35E-07
2007-09-24,,8.09E-07
2007-09-25,,7.35E-07
2007-09-26,,8.82E-07
2007-09-27,,8.82E-07
2007-09-28,,7.35E-07
2007-09-29,,5.88E-07
2007-09-30,,9.56E-07
2007-10-01,,1.10E-06
2007-10-02,,7.35E-07
2007-10-03,,1.10E-06
2007-10-04,,6.62E-07
2007-10-05,,9.56E-07
2007-10-06,,5.15E-07
2007-10-07,,3.68E-07
2007-10-08,,1.10E-06
2007-10-09,,1.03E-06
2007-10-10,,1.69E-06
2007-10-11,,6.62E-07
2007-10-12,,1.32E-06
2007-10-13,,7.35E-07
2007-10-14,,7.35E-07
2007-10-15,,1.10E-06
2007-10-16,,2.94E-07
2007-10-17,,6.62E-07
2007-10-18,,2.21E-07
2007-10-19,,4.41E-07
2007-10-20,,2.21E-07
2007-10-21,,5.15E-07
2007-10-22,,7.35E-07
2007-10-23,,5.15E-07
2007-10-24,,8.09E-07
2007-10-25,,7.35E-07
2007-10-26,,7.35E-07
2007-10-27,,8.82E-07
2007-10-28,,5.88E-07
2007-10-29,,5.88E-07
2007-10-30,,5.88E-07
2007-10-31,,8.09E-07
2007-11-01,,6.62E-07
2007-11-02,,5.88E-07
2007-11-03,,6.62E-07
2007-11-04,,8.82E-07
2007-11-05,,2.21E-07
2007-11-06,,5.15E-07
2007-11-07,,1.32E-06
2007-11-08,,5.15E-07
2007-11-09,,5.15E-07
2007-11-10,,5.15E-07
2007-11-11,,3.68E-07
2007-11-12,,8.09E-07
2007-11-13,,9.56E-07
2007-11-14,,7.35E-07
2007-11-15,,6.62E-07
2007-11-16,,4.41E-07
2007-11-17,,5.15E-07
2007-11-18,,3.68E-07
2007-11-19,,5.88E-07
2007-11-20,,5.88E-07
2007-11-21,,3.68E-07
2007-11-22,,5.88E-07
2007-11-23,,5.15E-07
2007-11-24,,2.21E-07
2007-11-25,,7.35E-08
2007-11-26,,4.41E-07
2007-11-27,,5.15E-07
2007-11-28,,2.94E-07
2007-11-29,,4.41E-07
2007-11-30,,4.41E-07
2007-12-01,,6.62E-07
2007-12-02,,2.21E-07
2007-12-03,,5.15E-07
2007-12-04,,3.68E-07
2007-12-05,,2.21E-07
2007-12-06,,3.68E-07
2007-12-07,,6.62E-07
2007-12-08,,2.94E-07
2007-12-09,,7.35E-08
2007-12-10,,5.88E-07
2007-12-11,,4.41E-07
2007-12-12,,2.94E-07
2007-12-13,,7.35E-07
2007-12-14,,2.21E-07
2007-12-15,,7.35E-08
2007-12-16,,1.47E-07
2007-12-17,,2.94E-07
2007-12-18,,5.15E-07
2007-12-19,,5.88E-07
2007-12-20,,3.68E-07
2007-12-21,,5.88E-07
2007-12-22,,2.94E-07
2007-12-23,,3.68E-07
2007-12-24,,2.21E-07
2007-12-25,,5.15E-07
2007-12-26,,2.94E-07
2007-12-27,,4.41E-07
2007-12-28,,7.35E-08
2007-12-29,,2.21E-07
2007-12-30,,2.21E-07
2007-12-31,,5.15E-07
2008-01-01,,1.47E-07
2008-01-02,,6.62E-07
2008-01-03,,4.41E-07
2008-01-04,,5.88E-07
2008-01-05,,4.41E-07
2008-01-06,,3.68E-07
2008-01-07,,5.15E-07
2008-01-08,,4.41E-07
2008-01-09,,2.94E-07
2008-01-10,,5.15E-07
2008-01-11,,5.15E-07
2008-01-12,,5.15E-07
2008-01-13,,3.68E-07
2008-01-14,,7.35E-07
2008-01-15,,6.62E-07
2008-01-16,,7.35E-08
2008-01-17,,4.41E-07
2008-01-18,,5.88E-07
2008-01-19,,7.35E-08
2008-01-20,,4.41E-07
2008-01-21,,2.21E-07
2008-01-22,,2.21E-07
2008-01-23,,4.41E-07
2008-01-24,,1.47E-07
2008-01-25,,7.35E-08
2008-01-26,,4.41E-07
2008-01-27,,2.94E-07
2008-01-28,,5.15E-07
2008-01-29,,2.21E-07
2008-01-30,,7.35E-08
2008-01-31,,2.21E-07
2008-02-01,,6.62E-07
2008-02-02,,5.88E-07
2008-02-03,,7.35E-08
2008-02-04,,2.94E-07
2008-02-05,,6.62E-07
2008-02-06,,5.15E-07
2008-02-07,,2.21E-07
2008-02-08,,3.68E-07
2008-02-09,,2.21E-07
2008-02-10,,3.68E-07
2008-02-11,,2.21E-07
2008-02-12,,3.68E-07
2008-02-13,,3.68E-07
2008-02-14,,1.47E-07
2008-02-15,,7.35E-08
2008-02-16,,3.68E-07
2008-02-17,,2.94E-07
2008-02-18,,3.68E-07
2008-02-19,,3.68E-07
2008-02-20,,7.35E-07
2008-02-21,,5.15E-07
2008-02-22,,2.21E-07
2008-02-23,,2.21E-07
2008-02-24,,4.41E-07
2008-02-25,,5.88E-07
2008-02-26,,4.41E-07
2008-02-27,,4.41E-07
2008-02-28,,5.15E-07
2008-02-29,,2.94E-07
2008-03-01,,6.62E-07
2008-03-02,,4.41E-07
2008-03-03,,5.88E-07
2008-03-04,,5.15E-07
2008-03-05,,3.68E-07
2008-03-06,,6.62E-07
2008-03-07,,2.21E-07
2008-03-08,,2.21E-07
2008-03-09,,3.68E-07
2008-03-10,,8.09E-07
2008-03-11,,3.68E-07
2008-03-12,,2.21E-07
2008-03-13,,2.21E-07
2008-03-14,,5.15E-07
2008-03-15,,7.35E-08
2008-03-16,,2.94E-07
2008-03-17,,5.15E-07
2008-03-18,,4.41E-07
2008-03-19,,5.15E-07
2008-03-20,,2.94E-07
2008-03-21,,1.47E-07
2008-03-22,,4.41E-07
2008-03-23,,1.47E-07
2008-03-24,,3.68E-07
2008-03-25,,2.94E-07
2008-03-26,,5.15E-07
2008-03-27,,3.68E-07
2008-03-28,,8.82E-07
2008-03-29,,3.68E-07
2008-03-30,,1.47E-07
2008-03-31,,6.62E-07
2008-04-01,,8.09E-07
2008-04-02,,2.94E-07
2008-04-03,,5.88E-07
2008-04-04,,6.62E-07
2008-04-05,,2.94E-07
2008-04-06,,4.41E-07
2008-04-07,,2.94E-07
2008-04-08,,4.41E-07
2008-04-09,,5.15E-07
2008-04-10,,6.62E-07
2008-04-11,,5.15E-07
2008-04-12,,2.94E-07
2008-04-13,,5.88E-07
2008-04-14,,7.35E-07
2008-04-15,,1.47E-07
2008-04-16,,5.88E-07
2008-04-17,,2.94E-07
2008-04-18,,4.41E-07
2008-04-19,,7.35E-07
2008-04-20,,5.88E-07
2008-04-21,,4.41E-07
2008-04-22,,2.94E-07
2008-04-23,,2.94E-07
2008-04-24,,5.88E-07
2008-04-25,,7.35E-07
2008-04-26,,3.68E-07
2008-04-27,,4.41E-07
2008-04-28,,6.62E-07
2008-04-29,,4.41E-07
2008-04-30,,5.15E-07
2008-05-01,,6.62E-07
2008-05-02,,7.35E-07
2008-05-03,,5.88E-07
2008-05-04,,7.35E-08
2008-05-05,,2.94E-07
2008-05-06,,7.35E-07
2008-05-07,,3.68E-07
2008-05-08,,3.68E-07
2008-05-09,,7.35E-07
2008-05-10,,6.62E-07
2008-05-11,,5.15E-07
2008-05-12,,2.94E-07
2008-05-13,,3.68E-07
2008-05-14,,4.41E-07
2008-05-15,,7.35E-07
2008-05-16,,5.88E-07
2008-05-17,,2.94E-07
2008-05-18,,6.62E-07
2008-05-19,,3.68E-07
2008-05-20,,9.56E-07
2008-05-21,,5.88E-07
2008-05-22,,8.09E-07
2008-05-23,,8.09E-07
2008-05-24,,5.15E-07
2008-05-25,,2.94E-07
2008-05-26,,6.62E-07
2008-05-27,,6.62E-07
2008-05-28,,7.35E-07
2008-05-29,,5.88E-07
2008-05-30,,3.68E-07
2008-05-31,,2.94E-07
2008-06-01,,8.82E-07
2008-06-02,,6.62E-07
2008-06-03,,8.09E-07
2008-06-04,,8.82E-07
2008-06-05,,1.18E-06
2008-06-06,,9.56E-07
2008-06-07,,8.09E-07
2008-06-08,,5.15E-07
2008-06-09,,4.41E-07
2008-06-10,,6.62E-07
2008-06-11,,6.62E-07
2008-06-12,,5.88E-07
2008-06-13,,1.03E-06
2008-06-14,,8.82E-07
2008-06-15,,4.41E-07
2008-06-16,,5.15E-07
2008-06-17,,7.35E-07
2008-06-18,,5.15E-07
2008-06-19,,2.06E-06
2008-06-20,,8.82E-07
2008-06-21,,5.88E-07
2008-06-22,,7.35E-07
2008-06-23,,1.10E-06
2008-06-24,,9.56E-07
2008-06-25,,1.18E-06
2008-06-26,,8.82E-07
2008-06-27,,7.35E-07
2008-06-28,,7.35E-07
2008-06-29,,1.10E-06
2008-06-30,,1.40E-06
2008-07-01,,1.40E-06
2008-07-02,,1.18E-06
2008-07-03,,1.69E-06
2008-07-04,,1.40E-06
2008-07-05,,1.47E-06
2008-07-06,,1.32E-06
2008-07-07,,1.62E-06
2008-07-08,,1.62E-06
2008-07-09,,1.40E-06
2008-07-10,,9.56E-07
2008-07-11,,1.10E-06
2008-07-12,,7.35E-07
2008-07-13,,8.09E-07
2008-07-14,,1.47E-06
2008-07-15,,1.40E-06
2008-07-16,,0.00000125
2008-07-17,,8.09E-07
2008-07-18,,6.62E-07
2008-07-19,,5.88E-07
2008-07-20,,8.82E-07
2008-07-21,,8.82E-07
2008-07-22,,1.62E-06
2008-07-23,,1.10E-06
2008-07-24,,1.10E-06
2008-07-25,,7.35E-07
2008-07-26,,1.10E-06
2008-07-27,,7.35E-07
2008-07-28,,9.56E-07
2008-07-29,,8.82E-07
2008-07-30,,1.40E-06
2008-07-31,,5.15E-07
2008-08-01,,1.91E-06
2008-08-02,,9.56E-07
2008-08-03,,8.82E-07
2008-08-04,,1.54E-06
2008-08-05,,1.54E-06
2008-08-06,,1.84E-06
2008-08-07,,1.10E-06
2008-08-08,,1.10E-06
2008-08-09,,7.35E-07
2008-08-10,,8.09E-07
2008-08-11,,1.47E-06
2008-08-12,,1.18E-06
2008-08-13,,8.82E-07
2008-08-14,,1.18E-06
2008-08-15,,1.69E-06
2008-08-16,,8.09E-07
2008-08-17,,3.68E-07
2008-08-18,,9.56E-07
2008-08-19,,1.62E-06
2008-08-20,,9.56E-07
2008-08-21,,1.32E-06
2008-08-22,,1.18E-06
2008-08-23,,1.03E-06
2008-08-24,,8.82E-07
2008-08-25,,1.47E-06
2008-08-26,,1.32E-06
2008-08-27,,1.47E-06
2008-08-28,,9.56E-07
2008-08-29,,6.62E-07
2008-08-30,,8.82E-07
2008-08-31,,5.88E-07
2008-09-01,,1.10E-06
2008-09-02,,1.03E-06
2008-09-03,,1.10E-06
2008-09-04,,8.82E-07
2008-09-05,,1.76E-06
2008-09-06,,6.62E-07
2008-09-07,,1.03E-06
2008-09-08,,6.62E-07
2008-09-09,,1.10E-06
2008-09-10,,1.10E-06
2008-09-11,,4.41E-07
2008-09-12,,8.09E-07
2008-09-13,,5.88E-07
2008-09-14,,4.41E-07
2008-09-15,,8.09E-07
2008-09-16,,3.68E-07
2008-09-17,,9.56E-07
2008-09-18,,5.88E-07
2008-09-19,,5.15E-07
2008-09-20,,4.41E-07
2008-09-21,,4.41E-07
2008-09-22,,8.82E-07
2008-09-23,,7.35E-07
2008-09-24,,6.62E-07
2008-09-25,,6.62E-07
2008-09-26,,8.09E-07
2008-09-27,,5.88E-07
2008-09-28,,3.68E-07
2008-09-29,,8.82E-07
2008-09-30,,5.15E-07
2008-10-01,,8.82E-07
2008-10-02,,5.15E-07
2008-10-03,,8.09E-07
2008-10-04,,8.82E-07
2008-10-05,,5.88E-07
2008-10-06,,5.15E-07
2008-10-07,,1.32E-06
2008-10-08,,1.03E-06
2008-10-09,,7.35E-07
2008-10-10,,9.56E-07
2008-10-11,,7.35E-07
2008-10-12,,6.62E-07
2008-10-13,,8.09E-07
2008-10-14,,0.00000125
2008-10-15,,9.56E-07
2008-10-16,,1.40E-06
2008-10-17,,7.35E-07
2008-10-18,,5.88E-07
2008-10-19,,3.68E-07
2008-10-20,,5.88E-07
2008-10-21,,1.10E-06
2008-10-22,,4.41E-07
2008-10-23,,3.68E-07
2008-10-24,,8.82E-07
2008-10-25,,4.41E-07
2008-10-26,,3.68E-07
2008-10-27,,5.88E-07
2008-10-28,,8.09E-07
2008-10-29,,5.15E-07
2008-10-30,,7.35E-07
2008-10-31,,1.18E-06
2008-11-01,,8.82E-07
2008-11-02,,3.68E-07
2008-11-03,,9.56E-07
2008-11-04,,7.35E-07
2008-11-05,,2.94E-07
2008-11-06,,1.10E-06
2008-11-07,,5.88E-07
2008-11-08,,8.82E-07
2008-11-09,,2.21E-07
2008-11-10,,5.88E-07
2008-11-11,,6.62E-07
2008-11-12,,3.68E-07
2008-11-13,,5.88E-07
2008-11-14,,5.15E-07
2008-11-15,,5.88E-07
2008-11-16,,8.09E-07
2008-11-17,,8.09E-07
2008-11-18,,7.35E-07
2008-11-19,,5.88E-07
2008-11-20,,7.35E-08
2008-11-21,,8.09E-07
2008-11-22,,3.68E-07
2008-11-23,,7.35E-08
2008-11-24,,3.68E-07
2008-11-25,,8.09E-07
2008-11-26,,2.21E-07
2008-11-27,,5.88E-07
2008-11-28,,2.94E-07
2008-11-29,,3.68E-07
2008-11-30,,3.68E-07
2008-12-01,,5.15E-07
2008-12-02,,3.68E-07
2008-12-03,,4.41E-07
2008-12-04,,5.88E-07
2008-12-05,,4.41E-07
2008-12-06,,4.41E-07
2008-12-07,,4.41E-07
2008-12-08,,3.68E-07
2008-12-09,,1.47E-07
2008-12-10,,4.41E-07
2008-12-11,,1.47E-07
2008-12-12,,2.94E-07
2008-12-13,,3.68E-07
2008-12-14,,1.47E-07
2008-12-15,,4.41E-07
2008-12-16,,7.35E-08
2008-12-17,,2.94E-07
2008-12-18,,2.21E-07
2008-12-19,,1.47E-07
2008-12-20,,1.47E-07
2008-12-21,,3.68E-07
2008-12-22,,4.41E-07
2008-12-23,,2.94E-07
2008-12-24,,7.35E-08
2008-12-25,,2.94E-07
2008-12-26,,1.47E-07
2008-12-27,,4.41E-07
2008-12-28,,1.47E-07
2008-12-29,,2.94E-07
2008-12-30,,6.62E-07
2008-12-31,,4.41E-07
2009-01-01,,7.35E-07
2009-01-02,,5.15E-07
2009-01-03,,3.68E-07
2009-01-04,,2.94E-07
2009-01-05,,5.15E-07
2009-01-06,,3.68E-07
2009-01-07,,5.15E-07
2009-01-08,,5.15E-07
2009-01-09,,4.41E-07
2009-01-10,,2.94E-07
2009-01-11,,2.94E-07
2009-01-12,,3.68E-07
2009-01-13,,2.21E-07
2009-01-14,,3.68E-07
2009-01-15,,4.41E-07
2009-01-16,,7.35E-08
2009-01-17,,2.21E-07
2009-01-18,,2.21E-07
2009-01-19,,5.88E-07
2009-01-20,,2.94E-07
2009-01-21,,7.35E-08
2009-01-22,,1.47E-07
2009-01-23,,4.41E-07
2009-01-24,,7.35E-08
2009-01-25,,7.35E-08
2009-01-26,,2.94E-07
2009-01-27,,3.68E-07
2009-01-28,,2.94E-07
2009-01-29,,2.94E-07
2009-01-30,,2.94E-07
2009-02-01,,5.15E-07
2009-02-02,,2.21E-07
2009-02-03,,7.35E-07
2009-02-04,,2.21E-07
2009-02-05,,5.15E-07
2009-02-06,,3.68E-07
2009-02-07,,1.47E-07
2009-02-08,,4.41E-07
2009-02-09,,8.82E-07
2009-02-10,,3.68E-07
2009-02-11,,4.41E-07
2009-02-12,,2.94E-07
2009-02-13,,5.15E-07
2009-02-14,,2.21E-07
2009-02-15,,2.94E-07
2009-02-16,,4.41E-07
2009-02-17,,2.21E-07
2009-02-18,,3.68E-07
2009-02-19,,2.94E-07
2009-02-20,,4.41E-07
2009-02-21,,3.68E-07
2009-02-22,,2.94E-07
2009-02-23,,5.15E-07
2009-02-24,,3.68E-07
2009-02-25,,7.35E-07
2009-02-26,,3.68E-07
2009-02-27,,5.15E-07
2009-02-28,,4.41E-07
2009-03-01,,4.41E-07
2009-03-02,,5.88E-07
2009-03-03,,1.47E-07
2009-03-04,,1.47E-07
2009-03-05,,2.21E-07
2009-03-06,,2.94E-07
2009-03-07,,4.41E-07
2009-03-08,,2.21E-07
2009-03-09,,4.41E-07
2009-03-10,,2.94E-07
2009-03-11,,2.21E-07
2009-03-12,,2.21E-07
2009-03-13,,4.41E-07
2009-03-14,,1.47E-07
2009-03-15,,2.21E-07
2009-03-16,,4.41E-07
2009-03-17,,2.94E-07
2009-03-18,,2.21E-07
2009-03-19,,2.94E-07
2009-03-20,,3.68E-07
2009-03-21,,2.94E-07
2009-03-22,,2.94E-07
2009-03-23,,3.68E-07
2009-03-24,,5.15E-07
2009-03-25,,3.68E-07
2009-03-26,,4.41E-07
2009-03-27,,6.62E-07
2009-03-28,,1.47E-07
2009-03-29,,2.21E-07
2009-03-30,,5.88E-07
2009-03-31,,4.41E-07
2009-04-01,,8.82E-07
2009-04-02,,3.68E-07
2009-04-03,,5.15E-07
2009-04-04,,5.15E-07
2009-04-05,,2.21E-07
2009-04-06,,4.41E-07
2009-04-07,,6.62E-07
2009-04-08,,2.94E-07
2009-04-09,,3.68E-07
2009-04-10,,2.94E-07
2009-04-11,,1.47E-07
2009-04-12,,2.21E-07
2009-04-13,,2.21E-07
2009-04-14,,4.41E-07
2009-04-15,,4.41E-07
2009-04-16,,2.94E-07
2009-04-17,,5.88E-07
2009-04-18,,7.35E-08
2009-04-19,,1.47E-07
2009-04-20,,3.68E-07
2009-04-21,,1.47E-07
2009-04-22,,2.94E-07
2009-04-23,,2.94E-07
2009-04-24,,3.68E-07
2009-04-25,,5.88E-07
2009-04-26,,7.35E-08
2009-04-27,,7.35E-08
2009-04-28,,2.94E-07
2009-04-29,,4.41E-07
2009-04-30,,5.88E-07
2009-05-01,,3.68E-07
2009-05-02,,5.88E-07
2009-05-03,,2.21E-07
2009-05-04,,3.68E-07
2009-05-05,,3.68E-07
2009-05-06,,5.15E-07
2009-05-07,,4.41E-07
2009-05-08,,2.94E-07
2009-05-09,,1.47E-07
2009-05-10,,5.88E-07
2009-05-11,,3.68E-07
2009-05-12,,5.15E-07
2009-05-13,,5.15E-07
2009-05-14,,2.21E-07
2009-05-15,,2.21E-07
2009-05-16,,5.15E-07
2009-05-17,,4.41E-07
2009-05-18,,2.21E-07
2009-05-19,,4.41E-07
2009-05-20,,8.09E-07
2009-05-21,,5.15E-07
2009-05-22,,1.47E-07
2009-05-23,,5.88E-07
2009-05-24,,3.68E-07
2009-05-25,,2.21E-07
2009-05-26,,5.15E-07
2009-05-27,,2.21E-07
2009-05-28,,6.62E-07
2009-05-29,,1.03E-06
2009-05-30,,4.41E-07
2009-05-31,,8.09E-07
2009-06-01,,1.54E-06
2009-06-02,,5.88E-07
2009-06-03,,6.62E-07
2009-06-04,,1.18E-06
2009-06-05,,8.09E-07
2009-06-06,,4.41E-07
2009-06-07,,2.94E-07
2009-06-08,,5.88E-07
2009-06-09,,8.82E-07
2009-06-10,,6.62E-07
2009-06-11,,5.88E-07
2009-06-12,,7.35E-07
2009-06-13,,7.35E-07
2009-06-14,,3.68E-07
2009-06-15,,5.88E-07
2009-06-16,,9.56E-07
2009-06-17,,9.56E-07
2009-06-18,,3.68E-07
2009-06-19,,7.35E-07
2009-06-20,,6.62E-07
2009-06-21,,8.09E-07
2009-06-22,,7.35E-07
2009-06-23,,4.41E-07
2009-06-24,,4.41E-07
2009-06-25,,5.15E-07
2009-06-26,,8.09E-07
2009-06-27,,6.62E-07
2009-06-28,,3.68E-07
2009-06-29,,8.09E-07
2009-06-30,,6.62E-07
2009-07-01,,1.18E-06
2009-07-02,,1.03E-06
2009-07-03,,1.03E-06
2009-07-04,,9.56E-07
2009-07-05,,8.09E-07
2009-07-06,,1.18E-06
2009-07-07,,1.10E-06
2009-07-08,,8.82E-07
2009-07-09,,9.56E-07
2009-07-10,,1.18E-06
2009-07-11,,5.88E-07
2009-07-12,,5.15E-07
2009-07-13,,0.00000125
2009-07-14,,1.54E-06
2009-07-15,,1.32E-06
2009-07-16,,1.32E-06
2009-07-17,,1.47E-06
2009-07-18,,8.82E-07
2009-07-19,,8.09E-07
2009-07-20,,6.62E-07
2009-07-21,,1.10E-06
2009-07-22,,1.10E-06
2009-07-23,,1.10E-06
2009-07-24,,1.18E-06
2009-07-25,,8.09E-07
2009-07-26,,1.10E-06
2009-07-27,,8.82E-07
2009-07-28,,9.56E-07
2009-07-29,,1.10E-06
2009-07-30,,6.62E-07
2009-07-31,,1.47E-06
2009-08-01,,1.03E-06
2009-08-02,,8.09E-07
2009-08-03,,1.32E-06
2009-08-04,,9.56E-07
2009-08-05,,1.18E-06
2009-08-06,,7.35E-07
2009-08-07,,1.10E-06
2009-08-08,,2.94E-07
2009-08-09,,5.88E-07
2009-08-10,,1.03E-06
2009-08-11,,1.10E-06
2009-08-12,,1.18E-06
2009-08-13,,6.62E-07
2009-08-14,,1.32E-06
2009-08-15,,7.35E-07
2009-08-16,,9.56E-07
2009-08-17,,9.56E-07
2009-08-18,,8.09E-07
2009-08-19,,1.18E-06
2009-08-20,,8.82E-07
2009-08-21,,8.82E-07
2009-08-22,,8.82E-07
2009-08-23,,6.62E-07
2009-08-24,,9.56E-07
2009-08-25,,8.09E-07
2009-08-26,,6.62E-07
2009-08-27,,5.88E-07
2009-08-28,,7.35E-07
2009-08-29,,6.62E-07
2009-08-30,,8.82E-07
2009-08-31,,9.56E-07
2009-09-01,,1.54E-06
2009-09-02,,8.09E-07
2009-09-03,,1.18E-06
2009-09-04,,8.82E-07
2009-09-05,,9.56E-07
2009-09-06,,0.00000125
2009-09-07,,6.62E-07
2009-09-08,,1.03E-06
2009-09-09,,0.00000125
2009-09-10,,9.56E-07
2009-09-11,,1.10E-06
2009-09-12,,5.88E-07
2009-09-13,,5.15E-07
2009-09-14,,8.09E-07
2009-09-15,,0.00000125
2009-09-16,,5.88E-07
2009-09-17,,1.69E-06
2009-09-18,,8.82E-07
2009-09-19,,9.56E-07
2009-09-20,,8.09E-07
2009-09-21,,8.09E-07
2009-09-22,,8.82E-07
2009-09-23,,8.09E-07
2009-09-24,,6.62E-07
2009-09-25,,1.03E-06
2009-09-26,,6.62E-07
2009-09-27,,8.09E-07
2009-09-28,,6.62E-07
2009-09-29,,5.88E-07
2009-09-30,,5.88E-07
2009-10-01,,5.88E-07
2009-10-02,,8.09E-07
2009-10-03,,2.94E-07
2009-10-04,,6.62E-07
2009-10-05,,8.09E-07
2009-10-06,,5.15E-07
2009-10-07,,5.88E-07
2009-10-08,,2.94E-07
2009-10-09,,4.41E-07
2009-10-10,,4.41E-07
2009-10-11,,4.41E-07
2009-10-12,,8.82E-07
2009-10-13,,1.18E-06
2009-10-14,,8.82E-07
2009-10-15,,5.15E-07
2009-10-16,,8.82E-07
2009-10-17,,3.68E-07
2009-10-18,,7.35E-07
2009-10-19,,5.88E-07
2009-10-20,,8.82E-07
2009-10-21,,7.35E-07
2009-10-22,,6.62E-07
2009-10-23,,8.09E-07
2009-10-24,,3.68E-07
2009-10-25,,4.41E-07
2009-10-26,,3.68E-07
2009-10-27,,4.41E-07
2009-10-28,,9.56E-07
2009-10-29,,5.15E-07
2009-10-30,,4.41E-07
2009-10-31,,1.47E-07
2009-11-01,,5.15E-07
2009-11-02,,2.94E-07
2009-11-03,,4.41E-07
2009-11-04,,5.15E-07
2009-11-05,,4.41E-07
2009-11-06,,2.94E-07
2009-11-07,,2.21E-07
2009-11-08,,3.68E-07
2009-11-09,,5.88E-07
2009-11-10,,3.68E-07
2009-11-11,,6.62E-07
2009-11-12,,1.47E-07
2009-11-13,,2.94E-07
2009-11-14,,2.21E-07
2009-11-15,,3.68E-07
2009-11-16,,2.21E-07
2009-11-17,,3.68E-07
2009-11-18,,5.88E-07
2009-11-19,,2.21E-07
2009-11-20,,3.68E-07
2009-11-21,,2.21E-07
2009-11-22,,3.68E-07
2009-11-23,,5.88E-07
2009-11-24,,3.68E-07
2009-11-25,,2.94E-07
2009-11-26,,5.88E-07
2009-11-27,,4.41E-07
2009-11-28,,2.94E-07
2009-11-29,,7.35E-08
2009-11-30,,4.41E-07
2009-12-01,,2.21E-07
2009-12-02,,7.35E-08
2009-12-03,,3.68E-07
2009-12-04,,4.41E-07
2009-12-05,,3.68E-07
2009-12-06,,7.35E-08
2009-12-07,,5.88E-07
2009-12-08,,4.41E-07
2009-12-09,,2.21E-07
2009-12-10,,1.47E-07
2009-12-11,,2.21E-07
2009-12-13,,2.21E-07
2009-12-14,,2.94E-07
2009-12-15,,2.21E-07
2009-12-16,,2.94E-07
2009-12-17,,2.94E-07
2009-12-18,,2.94E-07
2009-12-19,,3.68E-07
2009-12-20,,3.68E-07
2009-12-21,,2.94E-07
2009-12-22,,2.21E-07
2009-12-23,,2.94E-07
2009-12-24,,1.47E-07
2009-12-25,,1.47E-07
2009-12-26,,3.68E-07
2009-12-27,,2.21E-07
2009-12-28,,4.41E-07
2009-12-29,,3.68E-07
2009-12-30,,4.41E-07
2009-12-31,,2.94E-07
2010-01-01,,4.41E-07
2010-01-02,,2.21E-07
2010-01-03,,4.41E-07
2010-01-04,,6.62E-07
2010-01-05,,5.15E-07
2010-01-06,,7.35E-08
2010-01-07,,2.94E-07
2010-01-08,,2.21E-07
2010-01-09,,6.62E-07
2010-01-10,,4.41E-07
2010-01-11,,4.41E-07
2010-01-12,,2.94E-07
2010-01-13,,3.68E-07
2010-01-14,,5.88E-07
2010-01-15,,3.68E-07
2010-01-16,,5.15E-07
2010-01-17,,2.21E-07
2010-01-18,,3.68E-07
2010-01-19,,2.94E-07
2010-01-20,,4.41E-07
2010-01-21,,4.41E-07
2010-01-22,,2.94E-07
2010-01-23,,7.35E-08
2010-01-24,,7.35E-08
2010-01-25,,1.47E-07
2010-01-26,,3.68E-07
2010-01-27,,1.47E-07
2010-01-28,,2.21E-07
2010-01-29,,2.94E-07
2010-01-30,,4.41E-07
2010-01-31,,5.15E-07
2010-02-01,,8.82E-07
2010-02-02,,2.21E-07
2010-02-03,,2.94E-07
2010-02-05,,2.21E-07
2010-02-06,,2.94E-07
2010-02-07,,2.21E-07
2010-02-08,,5.15E-07
2010-02-09,,5.88E-07
2010-02-10,,5.15E-07
2010-02-11,,1.47E-07
2010-02-12,,1.47E-07
2010-02-13,,2.21E-07
2010-02-14,,7.35E-08
2010-02-15,,3.68E-07
2010-02-16,,1.47E-07
2010-02-17,,3.68E-07
2010-02-18,,4.41E-07
2010-02-19,,2.94E-07
2010-02-20,,5.15E-07
2010-02-21,,3.68E-07
2010-02-22,,3.68E-07
2010-02-23,,2.94E-07
2010-02-24,,5.15E-07
2010-02-25,,5.15E-07
2010-02-26,,2.94E-07
2010-02-27,,2.94E-07
2010-02-28,,3.68E-07
2010-03-01,,6.62E-07
2010-03-02,,5.88E-07
2010-03-03,,2.21E-07
2010-03-04,,3.68E-07
2010-03-05,,3.68E-07
2010-03-06,,2.94E-07
2010-03-07,,3.68E-07
2010-03-08,,5.15E-07
2010-03-09,,7.35E-07
2010-03-10,,7.35E-07
2010-03-11,,2.94E-07
2010-03-12,,2.94E-07
2010-03-13,,1.47E-07
2010-03-14,,2.94E-07
2010-03-15,,2.21E-07
2010-03-16,,6.62E-07
2010-03-17,,1.47E-07
2010-03-18,,1.47E-07
2010-03-19,,5.15E-07
2010-03-20,,1.47E-07
2010-03-21,,5.15E-07
2010-03-22,,4.41E-07
2010-03-23,,7.35E-08
2010-03-24,,2.21E-07
2010-03-25,,2.21E-07
2010-03-26,,3.68E-07
2010-03-27,,2.94E-07
2010-03-28,,1.47E-07
2010-03-29,,4.41E-07
2010-03-30,,4.41E-07
2010-03-31,,5.15E-07
2010-04-01,,6.62E-07
2010-04-02,,3.68E-07
2010-04-03,,1.47E-07
2010-04-04,,3.68E-07
2010-04-05,,8.09E-07
2010-04-06,,6.62E-07
2010-04-07,,4.41E-07
2010-04-08,,3.68E-07
2010-04-09,,3.68E-07
